# t (s),mx (),my (),mz (),B_extx (T),B_exty (T),B_extz (T),mx (),my (),mz (),E_total (J),E_anis (J),E_exch (J),E_demag (J),E_Zeeman (J)
0,795007.232,-6.78E-03,0,0.124000005,0,0,0.9937591,-8.48E-09,0,-1.60E-16,0,7.89E-19,3.33E-17,-1.94E-16
0,795045.92,-6.25E-03,0,0.125,0,0,0.9938074,-7.81E-09,0,-1.61E-16,0,7.83E-19,3.33E-17,-1.95E-16
0,795084.192,-5.34E-03,0,0.126,0,0,0.99385524,-6.68E-09,0,-1.63E-16,0,7.77E-19,3.34E-17,-1.97E-16
0,795122.192,-5.83E-03,0,0.12699999,0,0,0.99390274,-7.29E-09,0,-1.64E-16,0,7.71E-19,3.34E-17,-1.99E-16
0,795159.76,-5.68E-03,0,0.128,0,0,0.9939497,-7.10E-09,0,-1.66E-16,0,7.65E-19,3.34E-17,-2.00E-16
0,795197.008,-4.39E-03,0,0.129,0,0,0.99399626,-5.49E-09,0,-1.68E-16,0,7.59E-19,3.34E-17,-2.02E-16
0,795233.92,-7.89E-03,0,0.13,0,0,0.9940424,-9.87E-09,0,-1.69E-16,0,7.53E-19,3.34E-17,-2.03E-16
0,795270.48,-4.44E-03,0,0.131,0,0,0.9940881,-5.54E-09,0,-1.71E-16,0,7.48E-19,3.34E-17,-2.05E-16
0,795306.68,-5.20E-03,0,0.13199998,0,0,0.99413335,-6.50E-09,0,-1.72E-16,0,7.42E-19,3.35E-17,-2.06E-16
0,795342.64,-5.97E-03,0,0.133,0,0,0.99417835,-7.47E-09,0,-1.74E-16,0,7.36E-19,3.35E-17,-2.08E-16
0,795378.16,-7.28E-03,0,0.134,0,0,0.9942227,-9.09E-09,0,-1.75E-16,0,7.30E-19,3.35E-17,-2.10E-16
0,795413.496,-3.73E-03,0,0.135,0,0,0.99426687,-4.66E-09,0,-1.77E-16,0,7.25E-19,3.35E-17,-2.11E-16
0,795448.352,-5.37E-03,0,0.13600002,0,0,0.99431044,-6.72E-09,0,-1.78E-16,0,7.19E-19,3.35E-17,-2.13E-16
0,795482.96,-5.15E-03,0,0.13699998,0,0,0.99435365,-6.44E-09,0,-1.80E-16,0,7.14E-19,3.35E-17,-2.14E-16
0,795517.256,-3.54E-03,0,0.138,0,0,0.99439657,-4.42E-09,0,-1.82E-16,0,7.08E-19,3.35E-17,-2.16E-16
0,795551.2,-5.44E-03,0,0.139,0,0,0.994439,-6.80E-09,0,-1.83E-16,0,7.03E-19,3.36E-17,-2.17E-16
0,795584.8,-5.03E-03,0,0.14,0,0,0.994481,-6.29E-09,0,-1.85E-16,0,6.98E-19,3.36E-17,-2.19E-16
0,795618.16,-4.47E-03,0,0.14100002,0,0,0.9945227,-5.59E-09,0,-1.86E-16,0,6.92E-19,3.36E-17,-2.21E-16
0,795651.248,-7.47E-03,0,0.142,0,0,0.99456406,-9.34E-09,0,-1.88E-16,0,6.87E-19,3.36E-17,-2.22E-16
0,795683.84,-5.10E-03,0,0.143,0,0,0.99460495,-6.38E-09,0,-1.89E-16,0,6.82E-19,3.36E-17,-2.24E-16
0,795716.288,-4.91E-03,0,0.144,0,0,0.99464536,-6.14E-09,0,-1.91E-16,0,6.77E-19,3.36E-17,-2.25E-16
0,795748.52,-2.73E-03,0,0.145,0,0,0.99468553,-3.41E-09,0,-1.93E-16,0,6.72E-19,3.36E-17,-2.27E-16
0,795780.32,-3.14E-03,0,0.14600001,0,0,0.99472535,-3.92E-09,0,-1.94E-16,0,6.67E-19,3.37E-17,-2.28E-16
0,795811.8,-3.55E-03,0,0.147,0,0,0.99476475,-4.44E-09,0,-1.96E-16,0,6.62E-19,3.37E-17,-2.30E-16
0,795843.08,-4.86E-03,0,0.148,0,0,0.9948038,-6.08E-09,0,-1.97E-16,0,6.57E-19,3.37E-17,-2.32E-16
0,795874,-4.04E-03,0,0.149,0,0,0.9948426,-5.05E-09,0,-1.99E-16,0,6.52E-19,3.37E-17,-2.33E-16
