# t (s),mx (),my (),mz (),B_extx (T),B_exty (T),B_extz (T),mx (),my (),mz (),E_total (J),E_anis (J),E_exch (J),E_demag (J),E_Zeeman (J)
0,1665453.132,-6.25E-03,0,0.10399999,0,0,0.9739492,-3.65E-09,0,-2E-16,0,5.94E-18,1.34E-16,-3.41E-16
0,1665790.002,-9.8E-03,0,0.105000004,0,0,0.9741462,-5.73E-09,0,-2.03E-16,0,5.92E-18,1.35E-16,-3.44E-16
0,1666125.624,-2.07E-03,0,0.106,0,0,0.9743425,-1.21E-09,0,-2.07E-16,0,5.89E-18,1.35E-16,-3.47E-16
0,1666460.151,-1.29E-02,0,0.107,0,0,0.9745381,-7.52E-09,0,-2.1E-16,0,5.87E-18,1.35E-16,-3.51E-16
0,1666793.943,-1.38E-02,0,0.107999995,0,0,0.9747333,-8.05E-09,0,-2.13E-16,0,5.85E-18,1.35E-16,-3.54E-16
0,1667126.606,-1.36E-02,0,0.10899998,0,0,0.97492784,-7.95E-09,0,-2.17E-16,0,5.82E-18,1.35E-16,-3.57E-16
0,1667458.381,-6.22E-03,0,0.11000001,0,0,0.97512186,-3.64E-09,0,-2.2E-16,0,5.8E-18,1.35E-16,-3.61E-16
0,1667788.907,-8.46E-03,0,0.111,0,0,0.97531515,-4.95E-09,0,-2.23E-16,0,5.77E-18,1.35E-16,-3.64E-16
0,1668118.851,-1.16E-02,0,0.111999996,0,0,0.9755081,-6.76E-09,0,-2.26E-16,0,5.75E-18,1.35E-16,-3.67E-16
0,1668448.197,-1.83E-02,0,0.11299999,0,0,0.97570056,-1.07E-08,0,-2.3E-16,0,5.73E-18,1.35E-16,-3.71E-16
0,1668776.346,-1.16E-02,0,0.11400001,0,0,0.9758926,-6.78E-09,0,-2.33E-16,0,5.7E-18,1.35E-16,-3.74E-16
0,1669104.153,-1.21E-02,0,0.115,0,0,0.9760843,-7.06E-09,0,-2.36E-16,0,5.68E-18,1.35E-16,-3.77E-16
0,1669431.002,-1.1E-02,0,0.116,0,0,0.97627544,-6.44E-09,0,-2.4E-16,0,5.66E-18,1.36E-16,-3.81E-16
0,1669757.783,-1.07E-02,0,0.11699999,0,0,0.9764665,-6.23E-09,0,-2.43E-16,0,5.63E-18,1.36E-16,-3.84E-16
0,1670083.299,-1.35E-02,0,0.118000016,0,0,0.976657,-7.92E-09,0,-2.46E-16,0,5.61E-18,1.36E-16,-3.87E-16
0,1670408.763,-1.29E-02,0,0.11900001,0,0,0.9768472,-7.55E-09,0,-2.49E-16,0,5.59E-18,1.36E-16,-3.91E-16
0,1670733.698,-1.22E-02,0,0.12,0,0,0.9770373,-7.11E-09,0,-2.53E-16,0,5.56E-18,1.36E-16,-3.94E-16
0,1671058.427,-1.53E-02,0,0.121,0,0,0.9772271,-8.94E-09,0,-2.56E-16,0,5.54E-18,1.36E-16,-3.98E-16
0,1671382.899,-1.79E-02,0,0.121999994,0,0,0.9774168,-1.05E-08,0,-2.59E-16,0,5.52E-18,1.36E-16,-4.01E-16
0,1671706.773,-2.76E-02,0,0.12300001,0,0,0.9776063,-1.61E-08,0,-2.63E-16,0,5.5E-18,1.36E-16,-4.04E-16
0,1672030.647,-1.98E-02,0,0.124000005,0,0,0.9777958,-1.16E-08,0,-2.66E-16,0,5.47E-18,1.36E-16,-4.08E-16
0,1672354.692,-2.03E-02,0,0.125,0,0,0.9779852,-1.19E-08,0,-2.69E-16,0,5.45E-18,1.36E-16,-4.11E-16
0,1672678.566,-2.34E-02,0,0.126,0,0,0.97817457,-1.37E-08,0,-2.72E-16,0,5.43E-18,1.37E-16,-4.14E-16
0,1673002.44,-2.46E-02,0,0.12699999,0,0,0.978364,-1.44E-08,0,-2.76E-16,0,5.41E-18,1.37E-16,-4.18E-16
0,1673326.742,-2.27E-02,0,0.128,0,0,0.97855365,-1.33E-08,0,-2.79E-16,0,5.38E-18,1.37E-16,-4.21E-16
0,1673651.043,-2.18E-02,0,0.129,0,0,0.9787433,-1.28E-08,0,-2.82E-16,0,5.36E-18,1.37E-16,-4.24E-16
0,1673975.704,-3E-02,0,0.13,0,0,0.97893316,-1.75E-08,0,-2.86E-16,0,5.34E-18,1.37E-16,-4.28E-16
0,1674301.014,-3.46E-02,0,0.131,0,0,0.9791235,-2.02E-08,0,-2.89E-16,0,5.32E-18,1.37E-16,-4.31E-16
0,1674626.769,-2.19E-02,0,0.13199998,0,0,0.97931397,-1.28E-08,0,-2.92E-16,0,5.3E-18,1.37E-16,-4.35E-16
0,1674953.379,-3.32E-02,0,0.133,0,0,0.9795049,-1.94E-08,0,-2.95E-16,0,5.27E-18,1.37E-16,-4.38E-16
0,1675280.502,-3.39E-02,0,0.134,0,0,0.9796962,-1.98E-08,0,-2.99E-16,0,5.25E-18,1.37E-16,-4.41E-16
0,1675608.822,-3.07E-02,0,0.135,0,0,0.97988814,-1.8E-08,0,-3.02E-16,0,5.23E-18,1.38E-16,-4.45E-16
0,1675937.826,-4.02E-02,0,0.13600002,0,0,0.9800806,-2.35E-08,0,-3.05E-16,0,5.21E-18,1.38E-16,-4.48E-16
0,1676268.266,-3.7E-02,0,0.13699998,0,0,0.9802739,-2.16E-08,0,-3.09E-16,0,5.19E-18,1.38E-16,-4.52E-16
0,1676600.109,-3.36E-02,0,0.138,0,0,0.980468,-1.96E-08,0,-3.12E-16,0,5.17E-18,1.38E-16,-4.55E-16
0,1676933.32,-4.41E-02,0,0.139,0,0,0.98066276,-2.58E-08,0,-3.15E-16,0,5.15E-18,1.38E-16,-4.58E-16
0,1677268.206,-4.96E-02,0,0.14,0,0,0.9808586,-2.9E-08,0,-3.18E-16,0,5.12E-18,1.38E-16,-4.62E-16
0,1677605.076,-5.77E-02,0,0.14100002,0,0,0.9810556,-3.37E-08,0,-3.22E-16,0,5.1E-18,1.38E-16,-4.65E-16
0,1677943.895,-6.78E-02,0,0.142,0,0,0.98125374,-3.97E-08,0,-3.25E-16,0,5.08E-18,1.38E-16,-4.68E-16
0,1678285.143,-5.56E-02,0,0.143,0,0,0.9814533,-3.25E-08,0,-3.28E-16,0,5.06E-18,1.38E-16,-4.72E-16
0,1678628.939,-7.27E-02,0,0.144,0,0,0.98165435,-4.25E-08,0,-3.32E-16,0,5.04E-18,1.39E-16,-4.75E-16
0,1678975.06,-5.77E-02,0,0.145,0,0,0.98185676,-3.38E-08,0,-3.35E-16,0,5.02E-18,1.39E-16,-4.79E-16
0,1679324.652,-7.78E-02,0,0.14600001,0,0,0.9820612,-4.55E-08,0,-3.38E-16,0,5E-18,1.39E-16,-4.82E-16
0,1679677.425,-7.94E-02,0,0.147,0,0,0.98226744,-4.64E-08,0,-3.42E-16,0,4.98E-18,1.39E-16,-4.85E-16
0,1680033.96,-9.01E-02,0,0.148,0,0,0.982476,-5.27E-08,0,-3.45E-16,0,4.96E-18,1.39E-16,-4.89E-16
0,1680394.36,-9.58E-02,0,0.149,0,0,0.98268676,-5.6E-08,0,-3.48E-16,0,4.94E-18,1.39E-16,-4.92E-16
